,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK,VEHICLE_RELATIONSHIP_2015,CAUTION_FLAG
3112,435966,16-25,male,majority,0-9y,high school,working class,0.532532392,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
3113,762720,16-25,male,majority,0-9y,none,poverty,0.307121846,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0,before,green
3114,616839,16-25,male,minority,0-9y,university,upper class,0.542574772,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
3115,694861,40-64,male,majority,20-29y,high school,upper class,0.529986628,1,after 2015,1,1,92101,10000.0,sedan,2,0,0,0,1,4,4,after,green
3116,290229,40-64,female,minority,20-29y,none,poverty,0.340572184,0,before 2015,0,0,10238,14000.0,sedan,1,0,0,1,1,2,2,before,green
3117,840160,65+,female,majority,0-9y,high school,upper class,0.567043632,1,before 2015,1,1,32765,,sedan,0,0,0,0,1,0,0,before,green
3118,183967,65+,female,majority,10-19y,university,upper class,0.591212592,1,after 2015,1,1,10238,13000.0,sedan,1,0,1,0,1,2,2,after,amber
3119,258115,40-64,male,majority,20-29y,university,upper class,0.493529174,1,before 2015,1,0,10238,8000.0,sedan,1,0,5,0,1,2,2,before,pirate
3120,406487,16-25,male,majority,0-9y,high school,poverty,0.283111062,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
3121,566498,26-39,female,majority,0-9y,high school,middle class,0.478127131,1,before 2015,1,1,92101,11000.0,sedan,0,0,0,0,1,0,0,before,green
3122,466544,65+,male,majority,30y+,university,upper class,0.572333791,1,after 2015,1,1,10238,13000.0,sedan,4,0,5,0,1,8,8,after,pirate
3123,6708,26-39,female,majority,10-19y,none,middle class,0.695585505,1,after 2015,0,1,32765,15000.0,sedan,2,0,0,1,1,4,4,after,green
3124,999039,26-39,female,majority,10-19y,university,middle class,0.49706312,1,before 2015,1,1,32765,8000.0,sedan,1,0,0,0,1,2,2,before,green
3125,600353,65+,female,majority,30y+,university,upper class,0.63668521,1,after 2015,1,1,10238,8000.0,sedan,4,1,0,0,1,8,8,after,green
3126,395714,26-39,female,majority,10-19y,none,working class,0.352447517,0,before 2015,0,1,32765,8000.0,sedan,1,0,0,0,1,2,2,before,green
3127,575033,40-64,male,majority,20-29y,high school,upper class,0.568105917,0,before 2015,1,1,10238,9000.0,sedan,7,0,3,0,1,14,14,before,red
3128,653396,16-25,male,majority,0-9y,high school,poverty,0.251117974,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
3129,104896,40-64,male,majority,20-29y,high school,upper class,0.647989427,1,after 2015,1,1,10238,14000.0,sedan,3,1,2,0,1,6,6,after,amber
3130,279225,40-64,male,majority,10-19y,high school,middle class,0.624412538,1,before 2015,0,1,32765,11000.0,sedan,4,0,0,1,1,8,8,before,green
3131,490664,65+,male,majority,10-19y,university,upper class,0.653076348,1,before 2015,1,1,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
3132,126494,65+,male,majority,30y+,university,upper class,0.448258006,1,after 2015,0,1,32765,9000.0,sports car,19,1,0,0,2,76,76,after,green
3133,913629,26-39,female,majority,0-9y,university,upper class,0.58766893,1,before 2015,1,1,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
3134,235478,40-64,female,majority,20-29y,none,working class,0.458547387,0,after 2015,0,1,10238,14000.0,sedan,1,0,0,0,1,2,2,after,green
3135,873356,16-25,male,majority,0-9y,none,working class,0.583196536,1,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0,before,green
3136,25377,26-39,male,majority,0-9y,university,upper class,0.638453759,1,after 2015,1,1,10238,7000.0,sedan,0,0,0,0,1,0,0,after,green
3137,613301,65+,male,majority,30y+,none,upper class,0.573852498,1,after 2015,1,1,10238,10000.0,sedan,9,1,5,0,1,18,18,after,pirate
3138,786160,65+,male,majority,0-9y,university,upper class,0.555624683,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
3139,951670,16-25,female,majority,0-9y,university,middle class,0.484695712,1,before 2015,0,0,32765,8000.0,sedan,0,0,0,0,1,0,0,before,green
3140,908561,40-64,male,majority,20-29y,university,working class,0.459407946,0,before 2015,0,0,10238,14000.0,sedan,1,1,2,0,1,2,2,before,amber
3141,829918,26-39,male,majority,10-19y,high school,upper class,0.528972461,1,before 2015,1,1,10238,10000.0,sedan,0,0,2,0,1,0,0,before,amber
3142,559866,26-39,female,majority,10-19y,high school,poverty,0.527339434,0,before 2015,0,0,92101,15000.0,sports car,2,1,0,1,2,8,8,before,green
3143,41553,16-25,male,majority,0-9y,high school,working class,0.268620322,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
3144,216935,40-64,female,majority,10-19y,none,poverty,0.455683829,0,before 2015,0,1,32765,6000.0,sedan,0,0,0,0,1,0,0,before,green
3145,591329,40-64,female,majority,20-29y,none,middle class,,1,before 2015,0,0,32765,11000.0,sedan,4,0,0,0,1,8,8,before,green
3146,200691,16-25,male,majority,0-9y,high school,poverty,0.261979629,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
3147,719567,40-64,female,minority,0-9y,none,poverty,0.382747347,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
3148,118986,65+,male,majority,30y+,university,upper class,0.624324652,1,before 2015,1,1,10238,10000.0,sedan,6,0,6,0,1,12,12,before,pirate
3149,5924,26-39,female,majority,10-19y,high school,poverty,0.325007475,0,before 2015,0,1,10238,11000.0,sedan,0,0,1,1,1,0,0,before,amber
3150,659796,40-64,female,majority,10-19y,university,middle class,,0,before 2015,1,1,10238,8000.0,sedan,1,0,4,0,1,2,2,before,red
3151,406082,65+,female,majority,30y+,high school,upper class,0.748549434,0,after 2015,1,1,32765,10000.0,sedan,8,0,7,0,1,16,16,after,pirate
3152,800726,65+,female,majority,30y+,university,upper class,,0,before 2015,1,1,32765,9000.0,sedan,9,0,0,0,1,18,18,before,green
3153,278892,26-39,male,majority,10-19y,high school,working class,0.481190931,0,after 2015,0,1,10238,13000.0,sedan,1,1,1,0,1,2,2,after,amber
3154,431795,65+,female,majority,30y+,high school,upper class,0.517349598,1,after 2015,1,1,32765,6000.0,sedan,10,0,2,0,1,20,20,after,amber
3155,325554,16-25,male,majority,0-9y,university,upper class,0.634577181,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
3156,766245,16-25,male,majority,0-9y,high school,working class,0.123794616,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
3157,299897,26-39,female,majority,10-19y,none,working class,0.364886647,0,before 2015,0,0,10238,14000.0,sedan,1,0,0,0,1,2,2,before,green
3158,17502,26-39,female,majority,10-19y,high school,middle class,0.543523265,1,before 2015,1,1,10238,12000.0,sedan,0,0,1,0,1,0,0,before,amber
3159,33483,65+,male,majority,10-19y,university,upper class,0.765285709,0,after 2015,1,1,10238,10000.0,sedan,2,0,1,0,1,4,4,after,amber
3160,223211,40-64,female,majority,10-19y,university,upper class,0.574873438,0,before 2015,1,1,10238,13000.0,sedan,2,0,0,0,1,4,4,before,green
3161,479360,65+,male,majority,10-19y,university,upper class,0.652873084,0,before 2015,1,1,10238,12000.0,sedan,0,0,2,1,1,0,0,before,amber
3162,68125,65+,male,minority,30y+,university,upper class,0.746672171,1,after 2015,0,1,10238,17000.0,sedan,1,1,2,0,1,2,2,after,amber
3163,728209,26-39,male,majority,0-9y,none,poverty,0.396997084,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
3164,159702,40-64,female,majority,20-29y,high school,upper class,,1,after 2015,1,1,10238,13000.0,sedan,1,0,1,0,1,2,2,after,amber
3165,862594,65+,male,majority,30y+,university,upper class,0.557869142,1,before 2015,1,1,32765,,sedan,6,1,4,0,1,12,12,before,red
3166,982150,16-25,male,majority,0-9y,university,middle class,0.478853842,0,before 2015,1,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
3167,788465,26-39,female,majority,10-19y,none,poverty,0.298355059,0,before 2015,0,1,32765,10000.0,sedan,2,0,1,1,1,4,4,before,amber
3168,665832,40-64,male,majority,20-29y,high school,upper class,0.69293375,1,before 2015,1,1,10238,,sedan,4,3,6,0,1,8,8,before,pirate
3169,307540,40-64,male,majority,20-29y,none,upper class,0.597195027,1,before 2015,1,1,10238,11000.0,sedan,5,1,5,0,1,10,10,before,pirate
3170,509164,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0,before,green
3171,28882,26-39,female,majority,10-19y,university,middle class,,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,after,green
3172,113052,26-39,male,majority,0-9y,high school,middle class,0.734700128,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
3173,902987,26-39,female,majority,0-9y,university,upper class,0.794314374,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
3174,410728,40-64,female,majority,20-29y,high school,upper class,0.682782426,1,after 2015,1,1,32765,9000.0,sedan,4,0,0,0,1,8,8,after,green
3175,772749,65+,male,minority,0-9y,university,upper class,0.612903887,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
3176,260884,40-64,male,majority,0-9y,high school,upper class,0.58857452,0,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
3177,512062,40-64,male,majority,20-29y,high school,upper class,,1,before 2015,1,1,32765,10000.0,sedan,4,0,0,0,1,8,8,before,green
3178,802909,26-39,female,minority,0-9y,none,middle class,0.364241238,0,after 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,after,green
3179,825302,40-64,male,majority,20-29y,high school,middle class,0.599420134,1,before 2015,0,1,10238,14000.0,sedan,3,2,1,0,1,6,6,before,amber
3180,784441,40-64,female,majority,10-19y,none,poverty,0.233548343,0,before 2015,0,1,10238,13000.0,sedan,0,1,0,0,1,0,0,before,green
3181,8309,16-25,male,majority,0-9y,high school,middle class,0.519322805,1,after 2015,0,1,92101,,sedan,0,0,0,1,1,0,0,after,green
3182,330143,26-39,female,minority,10-19y,university,upper class,0.734556256,1,before 2015,1,1,10238,9000.0,sedan,0,1,0,0,1,0,0,before,green
3183,360864,40-64,male,majority,10-19y,high school,middle class,,1,after 2015,0,1,10238,14000.0,sedan,0,0,1,0,1,0,0,after,amber
3184,891782,16-25,male,majority,0-9y,high school,poverty,0.155596581,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
3185,783720,26-39,male,minority,10-19y,high school,middle class,0.535878012,0,before 2015,0,1,10238,11000.0,sedan,0,0,1,0,1,0,0,before,amber
3186,409125,26-39,male,majority,0-9y,university,upper class,0.571456342,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
3187,64931,65+,female,majority,30y+,university,upper class,0.670091945,0,before 2015,1,1,92101,11000.0,sedan,1,0,1,0,1,2,2,before,amber
3188,732342,65+,female,majority,30y+,high school,upper class,0.574314853,1,before 2015,0,1,10238,9000.0,sedan,2,0,1,0,1,4,4,before,amber
3189,522923,26-39,male,majority,0-9y,university,upper class,0.644713644,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
3190,478302,65+,male,majority,30y+,university,upper class,0.50115799,1,before 2015,1,1,10238,12000.0,sedan,7,1,4,0,1,14,14,before,red
3191,943632,40-64,male,majority,10-19y,university,upper class,0.83820504,1,after 2015,1,1,10238,10000.0,sedan,1,0,3,0,1,2,2,after,red
3192,19712,26-39,female,minority,10-19y,high school,middle class,0.524613799,1,before 2015,0,1,10238,12000.0,sedan,1,0,1,0,1,2,2,before,amber
3193,276067,65+,male,minority,30y+,none,upper class,0.554823599,1,after 2015,0,1,10238,15000.0,sedan,3,1,4,0,1,6,6,after,red
3194,579325,65+,female,majority,20-29y,high school,upper class,0.670372761,1,before 2015,1,0,10238,14000.0,sedan,4,0,0,0,1,8,8,before,green
3195,758718,16-25,male,majority,0-9y,high school,working class,0.199165932,0,after 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,after,green
3196,561454,40-64,female,majority,10-19y,university,upper class,,1,before 2015,1,1,32765,8000.0,sedan,4,0,1,0,1,8,8,before,amber
3197,882322,26-39,male,majority,0-9y,high school,middle class,0.345796126,1,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
3198,35012,40-64,male,majority,20-29y,none,working class,0.421740641,1,before 2015,0,1,10238,10000.0,sedan,5,0,4,0,1,10,10,before,red
3199,357892,16-25,male,majority,0-9y,high school,poverty,0.37185298,0,before 2015,1,0,32765,11000.0,sports car,0,0,0,1,2,0,0,before,green
3200,748256,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,32765,,sedan,0,0,0,1,1,0,0,before,green
3201,118047,26-39,male,majority,10-19y,high school,middle class,0.359096733,1,before 2015,1,0,10238,12000.0,sedan,0,0,3,0,1,0,0,before,red
3202,986745,26-39,female,majority,10-19y,none,poverty,0.252827465,1,before 2015,0,1,32765,11000.0,sedan,1,0,1,0,1,2,2,before,amber
3203,518535,26-39,female,majority,10-19y,university,upper class,0.73879758,0,after 2015,1,0,10238,13000.0,sedan,1,1,0,0,1,2,2,after,green
3204,420012,26-39,male,majority,10-19y,none,poverty,0.380041183,0,before 2015,0,1,10238,10000.0,sports car,0,0,2,1,2,0,0,before,amber
3205,190062,26-39,male,majority,10-19y,high school,working class,0.372447205,1,before 2015,0,0,10238,14000.0,sedan,3,1,1,1,1,6,6,before,amber
3206,836330,40-64,male,majority,20-29y,university,upper class,0.610967678,1,before 2015,1,1,10238,,sedan,4,1,2,0,1,8,8,before,amber
3207,688730,40-64,male,majority,20-29y,none,middle class,0.502031196,0,before 2015,1,1,32765,10000.0,sedan,9,1,1,0,1,18,18,before,amber
3208,559448,40-64,female,majority,20-29y,none,working class,,1,before 2015,0,0,10238,15000.0,sedan,1,0,0,0,1,2,2,before,green
3209,272339,16-25,male,majority,0-9y,university,middle class,0.449186612,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,after,green
3210,551851,26-39,female,majority,10-19y,high school,poverty,,1,after 2015,1,0,32765,11000.0,sedan,1,0,0,0,1,2,2,after,green
3211,557804,16-25,female,majority,0-9y,high school,poverty,0.383938323,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
3212,895279,40-64,female,majority,20-29y,none,middle class,0.483247185,1,after 2015,0,1,10238,11000.0,sedan,2,0,0,0,1,4,4,after,green
3213,72914,26-39,male,majority,10-19y,high school,working class,0.548349923,1,before 2015,0,1,10238,13000.0,sedan,1,1,1,0,1,2,2,before,amber
3214,780961,65+,female,majority,30y+,university,upper class,0.534584147,1,after 2015,1,1,32765,12000.0,sedan,4,1,0,0,1,8,8,after,green
3215,246434,65+,female,majority,10-19y,high school,upper class,0.508682544,1,before 2015,1,1,32765,5000.0,sedan,2,0,0,0,1,4,4,before,green
3216,691719,26-39,male,majority,10-19y,high school,working class,0.385487816,0,before 2015,1,1,92101,10000.0,sedan,1,0,0,1,1,2,2,before,green
3217,552705,40-64,female,majority,0-9y,high school,working class,0.318667702,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
3218,273160,40-64,female,majority,0-9y,university,middle class,0.528315435,1,after 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,after,green
3219,67358,40-64,female,majority,20-29y,high school,middle class,0.646379686,1,before 2015,0,1,10238,12000.0,sedan,0,0,1,0,1,0,0,before,amber
3220,897090,40-64,male,minority,20-29y,high school,upper class,0.632247394,1,after 2015,1,0,10238,9000.0,sedan,2,0,7,0,1,4,4,after,pirate
3221,170435,16-25,female,majority,0-9y,high school,poverty,0.412636786,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
3222,956607,26-39,female,majority,0-9y,university,middle class,0.561189881,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,after,green
3223,281734,65+,female,majority,0-9y,university,upper class,0.690884884,1,before 2015,0,1,92101,13000.0,sedan,0,0,0,1,1,0,0,before,green
3224,96024,16-25,male,majority,0-9y,high school,poverty,0.343790244,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
3225,378747,26-39,female,majority,0-9y,university,middle class,0.543460854,1,before 2015,1,0,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
3226,590245,26-39,female,minority,10-19y,university,upper class,0.776215522,1,before 2015,0,1,32765,9000.0,sedan,1,0,2,1,1,2,2,before,amber
3227,246413,26-39,female,majority,10-19y,university,working class,0.531821228,1,before 2015,0,0,32765,13000.0,sedan,0,1,0,0,1,0,0,before,green
3228,683607,16-25,male,majority,0-9y,university,poverty,0.284359424,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
3229,331632,26-39,male,minority,0-9y,none,working class,0.319950572,1,before 2015,1,1,10238,13000.0,sports car,0,0,0,1,2,0,0,before,green
3230,222583,40-64,male,majority,20-29y,university,upper class,0.694626723,1,after 2015,1,1,32765,12000.0,sedan,3,0,0,0,1,6,6,after,green
3231,213883,65+,female,majority,0-9y,high school,upper class,0.782083395,1,after 2015,0,1,32765,10000.0,sedan,0,0,0,0,1,0,0,after,green
3232,250003,40-64,female,majority,20-29y,high school,upper class,,1,after 2015,0,1,10238,10000.0,sedan,3,0,1,0,1,6,6,after,amber
3233,29534,40-64,male,majority,0-9y,university,upper class,0.57243062,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
3234,914388,65+,male,majority,30y+,high school,upper class,0.583326737,1,after 2015,0,1,10238,14000.0,sedan,4,1,6,0,1,8,8,after,pirate
3235,957391,16-25,female,majority,0-9y,high school,poverty,0.333622142,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
3236,276387,40-64,male,majority,20-29y,university,upper class,0.870610541,1,after 2015,1,0,32765,10000.0,sports car,5,2,1,0,2,20,20,after,amber
3237,486150,40-64,male,majority,20-29y,university,middle class,0.6835623,0,after 2015,1,1,10238,9000.0,sedan,2,0,5,0,1,4,4,after,pirate
3238,773045,65+,female,minority,20-29y,university,upper class,0.735130335,0,after 2015,0,1,10238,11000.0,sedan,0,0,3,0,1,0,0,after,red
3239,586978,40-64,female,majority,0-9y,university,upper class,0.692154838,1,before 2015,1,0,10238,18000.0,sedan,0,0,0,0,1,0,0,before,green
3240,921219,26-39,female,majority,10-19y,none,working class,0.510450549,1,after 2015,1,1,10238,14000.0,sedan,1,0,0,0,1,2,2,after,green
3241,207942,26-39,female,minority,0-9y,none,working class,0.498433638,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
3242,327622,26-39,male,majority,10-19y,high school,working class,0.486403852,1,before 2015,1,0,10238,12000.0,sedan,0,1,0,0,1,0,0,before,green
3243,345510,65+,female,minority,30y+,university,upper class,,1,before 2015,0,0,32765,12000.0,sedan,1,0,2,0,1,2,2,before,amber
3244,313208,26-39,male,minority,10-19y,high school,working class,0.519225017,1,before 2015,0,0,32765,11000.0,sedan,1,0,0,0,1,2,2,before,green
3245,453375,40-64,male,minority,20-29y,high school,middle class,0.505928954,1,before 2015,1,0,10238,12000.0,sports car,3,0,7,0,2,12,12,before,pirate
3246,487944,16-25,male,majority,0-9y,university,middle class,0.375939066,0,after 2015,1,0,10238,15000.0,sedan,0,0,0,1,1,0,0,after,green
3247,227891,16-25,female,majority,0-9y,high school,upper class,0.621238238,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
3248,314564,16-25,female,majority,0-9y,high school,poverty,0.397513935,0,before 2015,1,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
3249,306173,16-25,male,majority,0-9y,university,working class,0.397698378,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
3250,703581,26-39,male,majority,10-19y,high school,upper class,0.447393953,1,before 2015,1,1,10238,10000.0,sedan,2,0,4,0,1,4,4,before,red
3251,998901,26-39,female,majority,10-19y,none,working class,,1,before 2015,1,1,92101,6000.0,sedan,1,0,0,1,1,2,2,before,green
3252,550420,26-39,female,minority,10-19y,high school,upper class,0.610064696,1,after 2015,0,1,32765,9000.0,sedan,2,1,1,0,1,4,4,after,amber
3253,741036,40-64,female,majority,20-29y,university,upper class,0.669831859,1,before 2015,1,0,32765,10000.0,sedan,5,0,0,0,1,10,10,before,green
3254,765391,40-64,male,majority,20-29y,high school,working class,0.394203084,1,before 2015,1,1,10238,15000.0,sedan,2,0,0,1,1,4,4,before,green
3255,778184,65+,female,majority,30y+,university,upper class,0.506917235,1,after 2015,1,1,10238,,sedan,1,0,1,0,1,2,2,after,amber
