,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK
881,93756,26-39,male,majority,10-19y,high school,upper class,0.674201228,1,after 2015,0,1,10238,15000.0,sports car,1,0,0,0,2,4,4
882,938705,26-39,male,majority,10-19y,none,poverty,0.277646423,0,before 2015,1,1,32765,10000.0,sports car,4,0,4,0,2,16,16
883,481169,65+,female,majority,10-19y,none,working class,0.443804732,1,before 2015,1,1,10238,13000.0,sedan,1,0,0,0,1,2,2
884,270409,65+,male,majority,30y+,university,upper class,0.673819202,1,after 2015,0,1,10238,,sedan,9,0,5,0,1,18,18
885,614606,40-64,male,majority,0-9y,university,middle class,0.572099462,1,before 2015,0,0,10238,,sports car,0,0,0,0,2,0,0
886,890778,40-64,female,majority,20-29y,university,middle class,0.546416484,1,before 2015,1,0,10238,10000.0,sedan,4,0,3,0,1,8,8
887,275062,65+,female,majority,0-9y,high school,upper class,0.533812551,1,after 2015,1,1,10238,12000.0,sedan,0,0,0,0,1,0,0
888,958992,26-39,male,majority,10-19y,high school,working class,0.534353993,1,after 2015,0,1,32765,12000.0,sedan,2,0,0,0,1,4,4
889,84982,65+,female,majority,20-29y,high school,upper class,0.615234777,0,before 2015,1,1,32765,10000.0,sedan,1,2,0,0,1,2,2
890,1924,65+,female,minority,30y+,high school,upper class,0.627568734,1,after 2015,0,1,10238,17000.0,sedan,1,1,1,0,1,2,2
891,148601,65+,female,minority,30y+,high school,upper class,0.698388604,1,before 2015,0,1,10238,10000.0,sedan,5,2,4,0,1,10,10
892,629208,26-39,female,majority,10-19y,high school,upper class,0.61469903,1,before 2015,0,0,32765,,sedan,1,1,0,0,1,2,2
893,164381,16-25,female,majority,0-9y,high school,middle class,0.684083374,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0
894,215945,40-64,male,majority,20-29y,university,upper class,0.652626645,0,after 2015,1,1,10238,9000.0,sedan,1,0,3,0,1,2,2
895,472589,65+,female,minority,30y+,university,upper class,0.566238571,1,before 2015,0,1,10238,11000.0,sedan,7,1,2,0,1,14,14
896,67880,26-39,male,majority,10-19y,high school,middle class,0.439996453,1,before 2015,1,1,10238,11000.0,sedan,1,0,3,0,1,2,2
897,873673,26-39,female,minority,10-19y,high school,working class,0.458064775,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0
898,307277,26-39,male,majority,0-9y,high school,working class,,1,after 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0
899,732332,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,1,32765,11000.0,sedan,6,2,0,0,1,12,12
900,152123,65+,female,majority,30y+,high school,upper class,0.660756664,0,before 2015,1,1,10238,9000.0,sedan,0,0,3,0,1,0,0
901,489823,16-25,male,majority,0-9y,high school,poverty,0.318905238,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
902,336494,40-64,male,majority,0-9y,university,upper class,0.608569741,1,after 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
903,972020,65+,female,majority,30y+,high school,upper class,0.639626053,1,before 2015,1,1,10238,9000.0,sedan,0,1,0,0,1,0,0
904,260201,26-39,female,majority,10-19y,high school,middle class,0.49967604,1,after 2015,0,0,10238,16000.0,sedan,1,0,1,0,1,2,2
905,939217,40-64,female,majority,10-19y,university,upper class,,1,before 2015,0,1,32765,10000.0,sedan,5,0,1,0,1,10,10
906,433152,16-25,male,majority,0-9y,high school,working class,,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,1,1,0,0
907,928536,16-25,female,majority,0-9y,high school,poverty,0.281733357,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
908,615428,26-39,male,majority,10-19y,high school,poverty,0.451443314,1,before 2015,0,0,10238,14000.0,sedan,2,1,1,0,1,4,4
909,112063,26-39,female,majority,10-19y,none,poverty,0.247847963,1,before 2015,0,1,10238,16000.0,sedan,0,1,0,0,1,0,0
910,172803,40-64,male,majority,0-9y,university,upper class,0.441713273,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,0,1,0,0
911,42694,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0
912,54408,16-25,male,majority,0-9y,none,poverty,0.409242756,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
913,10119,65+,female,majority,0-9y,high school,upper class,0.449456255,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0
914,575992,65+,male,majority,30y+,university,upper class,0.597526258,1,after 2015,0,1,32765,10000.0,sedan,13,0,1,0,1,26,26
915,525723,40-64,male,minority,10-19y,high school,middle class,0.569701211,1,before 2015,1,1,10238,9000.0,sedan,3,0,2,0,1,6,6
916,75918,40-64,female,majority,0-9y,university,upper class,0.75930987,1,after 2015,0,0,10238,8000.0,sedan,0,0,0,0,1,0,0
917,222805,40-64,male,majority,20-29y,university,upper class,0.599223465,1,before 2015,1,1,10238,9000.0,sedan,2,0,3,0,1,4,4
918,874803,16-25,male,majority,0-9y,none,working class,,1,before 2015,1,0,32765,13000.0,sedan,0,0,0,1,1,0,0
919,337651,40-64,male,minority,10-19y,university,upper class,0.487012708,1,before 2015,1,1,10238,10000.0,sedan,1,0,1,0,1,2,2
920,610663,26-39,male,majority,10-19y,high school,working class,0.478749499,1,before 2015,1,1,10238,4000.0,sedan,0,0,2,0,1,0,0
921,514238,65+,male,majority,20-29y,high school,middle class,0.476436868,1,after 2015,1,1,32765,9000.0,sedan,5,2,1,0,1,10,10
922,821534,40-64,male,majority,10-19y,none,poverty,0.408216869,1,before 2015,0,1,10238,14000.0,sedan,1,0,0,0,1,2,2
923,127550,16-25,female,majority,0-9y,none,poverty,0.216197707,1,before 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0
924,509284,26-39,female,majority,10-19y,high school,middle class,0.454680584,1,after 2015,0,1,32765,12000.0,sedan,0,1,0,0,1,0,0
925,639522,40-64,male,majority,20-29y,university,upper class,0.679081839,1,before 2015,1,1,10238,9000.0,sedan,5,0,2,0,1,10,10
926,979350,26-39,female,majority,0-9y,high school,working class,0.610582628,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
927,396727,26-39,female,majority,10-19y,high school,middle class,0.442360543,1,after 2015,0,1,10238,17000.0,sedan,0,0,0,0,1,0,0
928,512169,26-39,male,majority,10-19y,high school,middle class,0.559981331,1,before 2015,1,1,32765,10000.0,sedan,3,0,1,0,1,6,6
929,677467,16-25,female,majority,0-9y,none,poverty,0.156251,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0
930,725657,26-39,female,minority,10-19y,high school,middle class,0.560096326,0,after 2015,1,1,32765,8000.0,sedan,3,0,0,0,1,6,6
931,364101,65+,female,majority,30y+,university,upper class,0.563548802,0,after 2015,0,1,10238,11000.0,sedan,1,2,0,0,1,2,2
932,912887,16-25,male,majority,0-9y,university,working class,0.478965234,1,before 2015,0,1,92101,13000.0,sedan,0,0,0,1,1,0,0
933,265974,65+,male,minority,30y+,none,middle class,0.502643837,1,before 2015,0,1,10238,9000.0,sedan,7,0,5,0,1,14,14
934,134867,40-64,female,majority,20-29y,high school,upper class,0.636188907,1,after 2015,1,1,10238,9000.0,sedan,3,0,1,0,1,6,6
935,419303,40-64,female,majority,20-29y,high school,working class,0.433232113,1,before 2015,0,1,32765,11000.0,sedan,1,0,2,0,1,2,2
936,161165,40-64,female,majority,0-9y,university,upper class,0.662145789,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
937,938143,16-25,male,majority,0-9y,university,working class,0.517641972,1,before 2015,1,1,92101,,sedan,0,0,0,1,1,0,0
938,491650,26-39,male,majority,0-9y,high school,middle class,0.577028007,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0
939,268752,16-25,female,majority,0-9y,high school,poverty,0.302837423,0,before 2015,1,0,10238,10000.0,sedan,0,0,0,1,1,0,0
940,454701,65+,female,majority,30y+,high school,upper class,0.535485305,1,after 2015,1,1,10238,11000.0,sedan,2,1,2,0,1,4,4
941,568053,65+,male,majority,30y+,high school,upper class,0.520333985,1,before 2015,1,1,10238,9000.0,sedan,10,0,2,0,1,20,20
942,427513,40-64,female,majority,10-19y,university,middle class,0.567150629,1,after 2015,1,1,32765,,sedan,4,0,2,0,1,8,8
943,294350,26-39,male,minority,10-19y,high school,middle class,0.653610175,1,before 2015,0,1,10238,15000.0,sedan,5,0,0,1,1,10,10
944,337986,16-25,male,majority,0-9y,university,upper class,0.548930133,1,after 2015,0,1,10238,14000.0,sedan,0,0,0,0,1,0,0
945,77771,40-64,male,majority,20-29y,high school,middle class,0.539784846,1,before 2015,0,1,10238,10000.0,sedan,7,0,0,0,1,14,14
946,573078,26-39,male,majority,0-9y,high school,middle class,0.440340503,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0
947,214200,40-64,female,majority,10-19y,high school,upper class,0.506304851,1,after 2015,0,1,10238,14000.0,sedan,0,0,2,0,1,0,0
948,962680,40-64,female,minority,20-29y,none,poverty,0.478353383,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
949,720043,40-64,male,majority,10-19y,high school,upper class,0.672571508,0,before 2015,1,1,32765,8000.0,sedan,4,0,0,1,1,8,8
950,360562,16-25,female,majority,0-9y,university,working class,0.415928525,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0
951,621406,40-64,male,majority,10-19y,university,upper class,0.480223294,1,before 2015,1,1,32765,11000.0,sedan,5,0,0,0,1,10,10
952,702423,26-39,male,majority,10-19y,university,working class,0.548507761,0,before 2015,0,0,32765,13000.0,sedan,1,0,3,1,1,2,2
953,740034,26-39,female,majority,0-9y,none,working class,0.455110832,1,before 2015,0,0,32765,,sedan,0,0,0,1,1,0,0
954,174068,16-25,female,majority,0-9y,high school,poverty,0.151255486,0,before 2015,0,1,21217,13000.0,sports car,0,0,0,1,2,0,0
955,792106,16-25,male,majority,0-9y,none,poverty,0.25772569,0,after 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0
956,499640,26-39,male,majority,10-19y,university,upper class,0.442036689,1,before 2015,1,1,32765,7000.0,sedan,2,0,0,0,1,4,4
957,760445,40-64,female,majority,10-19y,university,upper class,,1,before 2015,1,1,10238,9000.0,sedan,0,0,2,0,1,0,0
958,875043,26-39,female,majority,10-19y,high school,upper class,0.696403962,0,after 2015,1,0,10238,14000.0,sedan,1,0,1,0,1,2,2
959,651495,26-39,male,majority,10-19y,high school,working class,0.459412509,1,before 2015,0,1,10238,,sedan,4,0,0,1,1,8,8
960,144471,26-39,male,minority,10-19y,university,upper class,,1,before 2015,0,0,10238,16000.0,sedan,0,0,2,0,1,0,0
961,146839,16-25,male,majority,0-9y,none,poverty,0.284157777,0,before 2015,0,0,32765,,sedan,0,0,0,1,1,0,0
962,404468,40-64,female,majority,20-29y,high school,poverty,0.398031487,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,0,1,0,0
963,772295,16-25,male,minority,0-9y,none,poverty,0.361560412,0,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0
964,845482,16-25,female,majority,0-9y,university,poverty,0.535500893,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
965,910614,40-64,female,majority,10-19y,university,upper class,0.646762827,1,before 2015,0,1,32765,9000.0,sedan,2,0,0,0,1,4,4
966,333933,16-25,female,majority,0-9y,high school,working class,0.33996784,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
967,107725,26-39,male,minority,10-19y,high school,working class,0.275626905,0,before 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2
968,852185,40-64,male,majority,0-9y,none,upper class,0.69999323,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0
969,941297,65+,male,majority,0-9y,university,upper class,0.380505476,1,after 2015,1,1,32765,,sedan,0,0,0,0,1,0,0
970,971269,16-25,male,majority,0-9y,none,poverty,0.351103591,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
971,11119,65+,female,majority,30y+,high school,upper class,0.725181283,1,before 2015,0,1,10238,14000.0,sedan,0,0,1,0,1,0,0
972,392953,26-39,female,majority,0-9y,high school,middle class,0.472244758,0,before 2015,1,0,32765,8000.0,sedan,0,0,0,1,1,0,0
973,20975,26-39,male,majority,10-19y,university,upper class,0.62610518,1,before 2015,0,0,32765,11000.0,sedan,1,0,0,0,1,2,2
974,485551,26-39,male,majority,10-19y,high school,working class,0.514246991,1,before 2015,1,1,32765,11000.0,sedan,4,2,0,1,1,8,8
975,658061,40-64,male,majority,0-9y,university,upper class,0.464202583,1,before 2015,1,1,32765,5000.0,sedan,0,0,0,1,1,0,0
976,690368,40-64,male,majority,20-29y,none,middle class,0.599058712,1,before 2015,1,1,21217,11000.0,sedan,3,0,0,1,1,6,6
977,527374,16-25,female,majority,0-9y,none,poverty,0.439996383,0,after 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
978,683489,26-39,male,majority,0-9y,high school,poverty,0.217464767,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,1,1,0,0
979,150186,65+,male,majority,0-9y,high school,upper class,0.525493572,0,before 2015,1,1,10238,12000.0,sedan,0,0,0,1,1,0,0
980,861996,16-25,male,majority,0-9y,university,middle class,0.323785743,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0
981,505284,65+,male,majority,30y+,high school,working class,0.601443561,1,after 2015,0,0,32765,11000.0,sedan,10,0,5,0,1,20,20
982,612740,65+,female,majority,0-9y,university,upper class,0.621460299,0,before 2015,1,1,10238,12000.0,sedan,0,0,0,1,1,0,0
983,338756,40-64,female,majority,10-19y,none,upper class,,1,before 2015,1,1,10238,13000.0,sedan,0,0,2,0,1,0,0
984,285906,26-39,female,majority,0-9y,none,working class,0.516334742,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,1,1,0,0
985,163402,65+,male,majority,0-9y,university,upper class,,1,after 2015,1,1,32765,,sedan,0,0,0,0,1,0,0
986,3526,65+,male,majority,30y+,high school,upper class,0.728075602,1,after 2015,1,0,10238,13000.0,sedan,4,1,3,0,1,8,8
987,897340,26-39,male,majority,10-19y,none,poverty,0.250138462,0,before 2015,0,1,10238,17000.0,sedan,1,0,0,1,1,2,2
988,235870,40-64,male,majority,10-19y,university,upper class,0.718103928,1,after 2015,1,1,32765,9000.0,sedan,3,0,3,0,1,6,6
989,971102,26-39,female,majority,10-19y,none,working class,0.537834034,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
990,25025,26-39,female,majority,10-19y,university,middle class,0.583363216,1,after 2015,0,0,32765,9000.0,sports car,3,0,1,0,2,12,12
991,794286,40-64,male,majority,20-29y,high school,upper class,0.384784948,1,after 2015,0,1,10238,14000.0,sedan,2,0,2,0,1,4,4
992,64259,16-25,female,majority,0-9y,high school,working class,0.410233963,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0
993,693740,16-25,male,majority,0-9y,none,poverty,0.453067652,0,before 2015,0,0,10238,15000.0,sports car,0,0,0,1,2,0,0
994,230558,26-39,male,majority,0-9y,university,upper class,0.724467331,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0
995,241965,40-64,male,majority,20-29y,university,upper class,0.489593741,1,after 2015,0,1,10238,12000.0,sedan,4,0,2,0,1,8,8
996,989945,16-25,male,majority,0-9y,none,poverty,0.208147227,0,before 2015,1,0,10238,15000.0,sedan,0,0,0,0,1,0,0
997,302233,40-64,female,majority,20-29y,high school,upper class,0.634296737,1,before 2015,1,1,21217,12000.0,sedan,1,0,2,1,1,2,2
998,987839,40-64,female,majority,0-9y,university,upper class,0.67669841,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,1,1,0,0
999,450776,40-64,male,majority,10-19y,none,poverty,0.375915772,1,before 2015,1,1,10238,10000.0,sedan,3,1,2,0,1,6,6
1000,987471,40-64,female,majority,20-29y,university,middle class,0.557129236,1,before 2015,1,1,32765,9000.0,sedan,3,0,0,0,1,6,6
1001,56391,65+,male,majority,20-29y,high school,upper class,0.689768264,1,before 2015,1,1,10238,10000.0,sedan,4,0,5,0,1,8,8
1002,783556,40-64,male,majority,0-9y,university,upper class,0.604606835,1,before 2015,1,1,10238,7000.0,sedan,0,0,0,1,1,0,0
1003,921160,26-39,female,majority,0-9y,university,upper class,0.666536639,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
1004,319701,16-25,male,majority,0-9y,university,working class,0.282902046,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
1005,352416,65+,female,majority,0-9y,university,upper class,0.589319755,1,before 2015,1,1,32765,9000.0,sedan,0,0,0,0,1,0,0
1006,780703,40-64,male,majority,20-29y,university,upper class,0.555879452,1,before 2015,1,1,10238,9000.0,sedan,2,0,5,0,1,4,4
1007,629596,26-39,female,majority,10-19y,high school,middle class,0.496789472,0,before 2015,0,1,10238,15000.0,sedan,0,1,2,1,1,0,0
1008,722205,65+,male,minority,30y+,university,upper class,0.550824612,1,before 2015,1,1,10238,,sedan,5,3,6,0,1,10,10
1009,692471,40-64,female,majority,10-19y,none,poverty,0.367522598,0,before 2015,1,1,10238,7000.0,sedan,1,0,0,0,1,2,2
1010,580439,40-64,male,majority,10-19y,university,upper class,0.505574473,1,after 2015,1,0,32765,9000.0,sedan,3,0,0,0,1,6,6
1011,424392,65+,female,majority,30y+,high school,upper class,0.624725979,1,before 2015,1,1,32765,9000.0,sedan,7,1,1,0,1,14,14
1012,119547,65+,female,majority,10-19y,high school,upper class,0.77213039,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0
1013,570007,26-39,female,majority,0-9y,high school,middle class,0.680030961,1,before 2015,0,0,10238,,sedan,0,0,0,0,1,0,0
1014,886405,40-64,male,majority,20-29y,high school,upper class,0.519095027,1,before 2015,1,1,32765,9000.0,sedan,4,1,1,0,1,8,8
1015,369977,26-39,female,majority,10-19y,high school,upper class,0.632767434,1,after 2015,1,0,10238,8000.0,sedan,0,0,0,0,1,0,0
1016,68534,26-39,male,majority,10-19y,university,working class,0.425598097,0,before 2015,0,1,32765,8000.0,sedan,3,0,0,0,1,6,6
1017,459875,40-64,female,majority,20-29y,high school,middle class,0.659467954,1,before 2015,0,1,10238,12000.0,sedan,0,1,1,0,1,0,0
1018,754494,16-25,female,majority,0-9y,high school,poverty,0.382125057,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
1019,175718,65+,male,majority,30y+,high school,middle class,0.707410723,1,after 2015,1,1,10238,13000.0,sedan,3,1,3,0,1,6,6
1020,3004,26-39,male,majority,10-19y,university,middle class,0.499039038,1,before 2015,0,1,32765,9000.0,sedan,2,1,2,0,1,4,4
1021,552492,26-39,female,majority,10-19y,high school,middle class,0.721238073,1,before 2015,0,0,32765,,sedan,2,0,0,0,1,4,4
1022,950709,40-64,male,majority,20-29y,university,upper class,0.66539274,1,after 2015,1,1,92101,9000.0,sedan,0,0,3,0,1,0,0
1023,560739,16-25,female,majority,0-9y,high school,poverty,0.416252976,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0
1024,501805,65+,female,majority,30y+,high school,upper class,0.566784094,1,before 2015,1,1,32765,7000.0,sedan,1,2,6,0,1,2,2
1025,787446,26-39,female,majority,10-19y,high school,working class,0.386101692,1,before 2015,0,1,10238,12000.0,sedan,0,0,1,0,1,0,0
1026,804227,40-64,male,majority,20-29y,high school,working class,0.434520232,0,before 2015,0,1,10238,14000.0,sedan,2,0,3,1,1,4,4
1027,456117,40-64,male,majority,20-29y,university,upper class,0.599627455,1,before 2015,0,1,10238,14000.0,sedan,3,0,3,0,1,6,6
1028,394049,65+,female,minority,10-19y,university,upper class,0.721057322,0,after 2015,1,1,32765,12000.0,sedan,1,0,0,1,1,2,2
1029,23005,26-39,female,majority,10-19y,high school,working class,,1,before 2015,1,1,32765,,sedan,3,1,0,0,1,6,6
1030,723464,26-39,male,majority,10-19y,university,middle class,0.556118293,1,before 2015,0,1,32765,8000.0,sedan,2,0,3,0,1,4,4
1031,927038,16-25,male,majority,0-9y,high school,working class,0.509924604,1,before 2015,1,0,10238,,sedan,0,0,0,0,1,0,0
1032,152145,16-25,female,majority,0-9y,high school,middle class,0.508460756,1,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
1033,582771,26-39,female,majority,10-19y,university,middle class,0.476429821,0,before 2015,0,1,10238,15000.0,sedan,0,1,0,0,1,0,0
1034,183084,26-39,male,majority,10-19y,none,working class,0.428088792,1,before 2015,1,0,10238,12000.0,sedan,1,0,2,1,1,2,2
1035,487840,40-64,male,majority,10-19y,none,working class,0.296903966,1,before 2015,1,1,10238,9000.0,sedan,4,1,1,0,1,8,8
1036,225410,65+,female,majority,20-29y,university,upper class,0.587146921,1,after 2015,1,1,10238,6000.0,sedan,3,1,7,0,1,6,6
1037,318668,26-39,female,majority,10-19y,none,working class,0.38415855,1,before 2015,1,1,10238,12000.0,sports car,1,0,1,0,2,4,4
1038,123739,16-25,male,majority,0-9y,university,working class,0.297120413,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0
1039,61366,26-39,female,majority,10-19y,high school,poverty,0.318462089,0,before 2015,0,0,10238,17000.0,sedan,1,0,0,1,1,2,2
1040,229858,16-25,male,majority,0-9y,university,working class,0.321236381,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0
1041,349332,26-39,female,majority,0-9y,none,poverty,0.410695697,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
1042,304669,40-64,male,majority,10-19y,university,upper class,0.605070184,1,before 2015,1,1,92101,10000.0,sedan,1,0,1,0,1,2,2
1043,113911,26-39,female,minority,10-19y,high school,middle class,0.585057188,0,before 2015,0,1,32765,8000.0,sedan,2,0,1,0,1,4,4
1044,999634,40-64,male,majority,20-29y,high school,middle class,0.468539378,1,after 2015,0,0,10238,18000.0,sedan,3,0,3,0,1,6,6
